County,City,Date,Topic ,Guessed Participants,Actual Participants 
Berlin,Berlin,2019-04-09,"Verfolgung der FALUN DAFA / FALUN GONG Praktizierenden in China beenden. (vom 11.01. bis 10.04.2019 ? jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",5,3
Berlin,Berlin,2019-04-09,Mehr Engagement für Frauenrechte,20,0
Berlin,Berlin,2019-04-09,Mehr Engagement für Frauenrechte,20,15
Berlin,Berlin,2019-04-09,Mehr Engagement für Frauenrechte,20,15
Berlin,Berlin,2019-04-09,Gedenken für Georg Elser,15,12
Berlin,Berlin,2019-04-09,staatenlos.info?Mahnwache für Heimat und Weltfrieden GG 139 GG 146 (vom 01.04. bis 30.06.2019 ? täglich),10,0
Berlin,Berlin,2019-04-09,Wir pfeifen auf Stuttgart 21 (vom 02.04. bis 25.06.2019 ? jeweils Di.),10,3
Berlin,Berlin,2019-04-10,"Verfolgung von Falun Gong?Praktizierenden in China sofort beenden (vom 08.04. bis 11.07.2019 ? jeweils Mo.,Mi.,Do.)",5,2
Berlin,Berlin,2019-04-10,"Solidarität mit Hungerstreikende Kurden. Gegen Isolationshaft, f r Frieden und Demokratie in der Türkei. Freiheit?Friede?Demokratie und Solidarität (vom 29.03. bis 13.04.2019 ? täglich)",100,0
Berlin,Berlin,2019-04-10,"Verfolgung der FALUN DAFA / FALUN GONG Praktizierenden in China beenden. (vom 11.01. bis 10.04.2019 ? jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",5,1
Berlin,Berlin,2019-04-10,Die Demo wird anlässlich der im Bundestag geplanten Orientierungsdebatte zum Thema Nicht?invasive?Pränatal?Diagnostik als Kassenleistung durchgeführt...,100,150
Berlin,Berlin,2019-04-10,Für ein menschliches Europa (vom 15.03. bis 26.05.2019 ? täglich),10,0
Berlin,Berlin,2019-04-10,Antikriegsmahnwache (vom 03.04. bis 26.06.2019 ? jeweils Mi.),15,0
Berlin,Berlin,2019-04-10,"Schluss mit der aggressiven Politik der NATO... (vom 10.04. bis 27.06.2019 ? jeweils Mi.,Do.,Fr.)",20,0
Berlin,Berlin,2019-04-10,Merkel muss weg (vom 22.11.2018 bis 21.11.2019 ? jeweils Mi.),50,15
Berlin,Berlin,2019-04-10,Merkel muss weg Mittwoch (vom 09.01. bis 31.12.2019 ? jeweils Mi.),50,15
Berlin,Berlin,2019-04-10,staatenlos.info?Mahnwache für Heimat und Weltfrieden GG 139 GG 146 (vom 01.04. bis 30.06.2019 ? täglich),10,2
Berlin,Berlin,2019-04-10,Mieten/Einwohnerbeteiligung,30,36
Berlin,Berlin,2019-04-10,Video Aktion zur Aufklärung über die Tierindustrie,15,0
Berlin,Berlin,2019-04-10,Klimaschutz jetzt!,50,20
Berlin,Berlin,2019-04-10,"Novellierung Personenbeförderungsgesetz, Existenzbedrohung des Taxigewerbes",5000,4500
Berlin,Berlin,2019-04-10,"Fahrraddemo zur Verbesserung ins besondere auf der Gehrenseebrücke, dem Marzahner Brücken und Straße Alt?Friedrichsfelde",100,50
Berlin,Berlin,2019-04-11,...kurzer und öffentlicher Protest zur Tarifrunde der privaten und öffentlichen Banken...,40,20
Berlin,Berlin,2019-04-11,Protest gegen die Ausgrenzung von Menschen mit hohem Assistenzbedarf und gegen die Schließung des Integral?begegnungszentrums,80,50
Berlin,Berlin,2019-04-11,Tarifrunde Banken,200,100
Berlin,Berlin,2019-04-11,"Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China beenden (vom 11.04. bis 10.07.2019 ? jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",5,3
Berlin,Berlin,2019-04-11,"Verfolgung von Falun Gong?Praktizierenden in China sofort beenden (vom 08.04. bis 11.07.2019 ? jeweils Mo.,Mi.,Do.)",5,3
Berlin,Berlin,2019-04-11,Für die Menschenrechte in Nordkorea (vom 07.02. bis 04.05.2019 ? jeweils Do.),15,6
Berlin,Berlin,2019-04-11,Solidarität mit den Demonstrationen in Wien und anderen österr. Städten gegen die aktuelle Poli?tik der österreichischen Bundesregierung,60,20
Berlin,Berlin,2019-04-11,"Solidarität mit Hungerstreikende Kurden. Gegen Isolationshaft, für Frieden und Demokratie in der Türkei. Freiheit?Friede?Demokratie und Solidarität (vom 29.03. bis 13.04.2019 ? täglich)",100,0
Berlin,Berlin,2019-04-11,This time we are trying to arouse the interest of EU Country residents and authorities iin bringing back director Oleg Setsov and more than 80 illegal Ukrainian prisoners in Russia,45,40
Berlin,Berlin,2019-04-11,Für ein menschliches Europa (vom 15.03. bis 26.05.2019 ? täglich),10,2
Berlin,Berlin,2019-04-11,"Schluss mit der aggressiven Politik der NATO... (vom 10.04. bis 27.06.2019 ? jeweils Mi.,Do.,Fr.)",20,0
Berlin,Berlin,2019-04-11,staatenlos.info?Mahnwache für Heimat und Weltfrieden GG 139 GG 146 (vom 01.04. bis 30.06.2019 ? täglich),10,2
Berlin,Berlin,2019-04-11,Arbeitsbedingungen der Erzieher/innen an Schulen,60,8
Berlin,Berlin,2019-04-11,Turnhalle für die Grundschüler,30,30
Berlin,Berlin,2019-04-11,Bunter Wind für Lichtenberg,20,40
Berlin,Berlin,2019-04-11,Eichhörnchen sollen klettern dürfen und gehören nicht in den Knast. Atomkraft ? nein Danke.,2,2
Berlin,Berlin,2019-04-11,Für nachhaltige Mobilität und Flächengerechtigkeit für Lastenfahrräder!,1000,50
Berlin,Berlin,2019-04-12,Streikkundgebung,15,12
Berlin,Berlin,2019-04-12,"Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China beenden (vom 11.04. bis 10.07.2019 ? jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",5,2
Berlin,Berlin,2019-04-12,"72 Stunden Solidaritaetshungerstreik mit Leyla Gueven und den Hungerstreikenden in der Tuerkei und weltweit (vom 12.04. bis 15.04.2019,Mo.,Fr.,Sa.,So.)",15,15
Berlin,Berlin,2019-04-12,Keine Auslieferung von Julian Assange an die USA,100,100
Berlin,Berlin,2019-04-12,Protestkundgebung vor der nikaraguanischen Botschaft,30,0
Berlin,Berlin,2019-04-12,Demonstration gegen den Rückkehr Russlands in die PACE,20,0
Berlin,Berlin,2019-04-12,"Solidarität mit Hungerstreikende Kurden. Gegen Isolationshaft, für Frieden und Demokratie in der Türkei. Freiheit?Friede?Demokratie und Solidarität (vom 29.03. bis 13.04.2019 ? täglich)",100,0
Berlin,Berlin,2019-04-12,30 Jahre Kinderrechte,40,0
Berlin,Berlin,2019-04-12,Mahnwache und Gebet von Christen aus ganz Deutschland aufgrund jüngster antisemitischer Ausschreitungen mit Aufrufen zu Terror und Mord auf deutschem Boden,50,6
Berlin,Berlin,2019-04-12,"Demonstration gegen militärische Brutalität, sexuellen Missbrauch von Frauen, illegale Fest?nahme von englischsprachigen Kamerunern durch die Sicherheitskräfte der Republik Kamerun.",100,80
Berlin,Berlin,2019-04-12,Für ein menschliches Europa (vom 15.03. bis 26.05.2019 ? täglich),10,0
Berlin,Berlin,2019-04-12,Protestmahnwache,10,0
Berlin,Berlin,2019-04-12,"Schluss mit der aggressiven Politik der NATO... (vom 10.04. bis 27.06.2019 ? jeweils Mi.,Do.,Fr.)",20,0
Berlin,Berlin,2019-04-12,staatenlos.info?Mahnwache für Heimat und Weltfrieden GG 139 GG 146 (vom 01.04. bis 30.06.2019 ? täglich),10,3
Berlin,Berlin,2019-04-12,Unterrichtsstunden für den Senator,40,55
Berlin,Berlin,2019-04-12,Tierrechtsaktivismus ? Aufzeigen der Realität der Tierhaltung,10,1
Berlin,Berlin,2019-04-12,Fridays For Future ? Klimastreik,1000,1400
Berlin,Berlin,2019-04-12,"Klimaschutz, Mahnwache, FridaysForFuture (vom 05.04. bis 30.06.2019 ? jeweils Fr.)",12,2
Berlin,Berlin,2019-04-13,Gegen Rassismus im Kiez,100,300
Berlin,Berlin,2019-04-13,Aufstehen gegen Menschenhandel,50,0
Berlin,Berlin,2019-04-13,"demonstration against the actions being proceeded by some commanders of ministry of defense in Sudan towards the absolute, remarkable, and peaceful revolution running now in Sudan",0,0
Berlin,Berlin,2019-04-13,Demonstration gegen den Militärputsch im Sudan,100,30
Berlin,Berlin,2019-04-13,"Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China beenden (vom 11.04. bis 10.07.2019 ? jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",5,2
Berlin,Berlin,2019-04-13,"72 Stunden Solidaritaetshungerstreik mit Leyla Gueven und den Hungerstreikenden in der Tuerkei und weltweit (vom 12.04. bis 15.04.2019,Mo.,Fr.,Sa.,So.)",15,20
Berlin,Berlin,2019-04-13,Bürgerkrieg in Kamerun. Freiheit Meinung.,100,8
Berlin,Berlin,2019-04-13,"Die Korrika ist ein solidarischer Staffellauf. Er findet alle zwei Jahre, während 10 Tagen und Nächten, im Baskenland statt.",300,150
Berlin,Berlin,2019-04-13,Gegen die illegale Fuchsjagd in Großbritannien,10,10
Berlin,Berlin,2019-04-13,Nein zur Manipulation der Stimmen bei den Präsidentschaftswahlen vom 07.10.2018 / Frei?Kamerun,150,14
Berlin,Berlin,2019-04-13,Gegen die Polizeigewalt in Brasilien – Trauer um einen ermordeten Schwarzen am letzten Wochenende,100,30
Berlin,Berlin,2019-04-13,Gegen Isolationshaft von A. Öcalan Solidarität mit Hungerstreikenden Für Frieden und Freiheit in der Türkei,100,65
Berlin,Berlin,2019-04-13,Internationaler Tag der politischen Gefangenen und gegen die Administrativhaft in Israel,100,70
Berlin,Berlin,2019-04-13,Meine Heimat Ahwaz vom Iran besetzt,30,7
Berlin,Berlin,2019-04-13,Menschenrechtsverletzungen im Iran,50,50
Berlin,Berlin,2019-04-13,"Solidarität mit Hungerstreikende Kurden. Gegen Isolationshaft, für Frieden und Demokratie in der Türkei. Freiheit?Friede?Demokratie und Solidarität (vom 29.03. bis 13.04.2019 ? täglich)",100,0
Berlin,Berlin,2019-04-13,Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China beenden. (vom 30.03. bis 30.11.2019 ? jeweils Sa.),15,15
Berlin,Berlin,2019-04-13,Artikel 13 – Schlecht genug für die Tonne,500,83
Berlin,Berlin,2019-04-13,Auf die Grundrechtsbeschränkungen in dem aktuellen Entwurf zum IT? Sicherheitsgesetz aufmerksam machen,10,7
Berlin,Berlin,2019-04-13,"Demo für mehr Demos ? es gibt einige Demonstrationen, jedoch finden nicht alle Bürger ihre Demonstration, an der sie partizipieren wollen.",20,17
Berlin,Berlin,2019-04-13,Festigung der Demokratie durch öffentliches Schreiben des Art. 20 GG in Holz (vom 06.04. bis 11.05.2019 ? jeweils Sa.),20,10
Berlin,Berlin,2019-04-13,Save the Internet Demo gegen Artikel 13,350,0
Berlin,Berlin,2019-04-13,Für ein menschliches Europa (vom 15.03. bis 26.05.2019 ? täglich),10,2
Berlin,Berlin,2019-04-13,Photo Exhibition Two centuries ? One war,50,0
Berlin,Berlin,2019-04-13,Mahnwache: Kein US?Krieg gegen Venezuela (vom 02.03. bis 25.05.2019 ? jeweils Sa.),50,40
Berlin,Berlin,2019-04-13,Gedenkfeier fünf Jahre nach Unglück der Sewol?Fähre,50,0
Berlin,Berlin,2019-04-13,staatenlos.info?Mahnwache für Heimat und Weltfrieden GG 139 GG 146 (vom 01.04. bis 30.06.2019 ? täglich),10,0
Berlin,Berlin,2019-04-13,Entwicklung und Planung des Geländes des StaLag III D,15,0
Berlin,Berlin,2019-04-13,im Grünen Leben nicht Abzocke Laden (vom 13.04. bis 14.04.2019 ? täglich),5,0
Berlin,Berlin,2019-04-13,"Touristifizierung, Gentrifizierung und Verdrängung, im Speziellen: Bebauung des Grundstücks Mariannenstraße/Ecke Skalitzer Straße durch die Idealversicherung.",200,0
Berlin,Berlin,2019-04-13,Video Aktion zur Aufklärung über die Tierindustrie,15,15
Berlin,Berlin,2019-04-13,Tierschutz: Gegen Massentierhaltung,30,30
Berlin,Berlin,2019-04-13,Auf Umweltprobleme zum Thema Coffee to go aufmerksam machen,20,20
Berlin,Berlin,2019-04-14,"Wo Profit & Rendite draufsteht, steckt Verdrängung und Obdachlosigkeit drin",40,0
Berlin,Berlin,2019-04-14,"Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China beenden (vom 11.04. bis 10.07.2019 ? jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",5,5
Berlin,Berlin,2019-04-14,"72 Stunden Solidaritaetshungerstreik mit Leyla Gueven und den Hungerstreikenden in der Tuerkei und weltweit (vom 12.04. bis 15.04.2019,Mo.,Fr.,Sa.,So.)",15,15
Berlin,Berlin,2019-04-14,Solidarität mit den algerischen Volk,60,20
Berlin,Berlin,2019-04-14,Wahrheitspatenschaft,10,3
Berlin,Berlin,2019-04-14,Demonstration für den Erhalt der Europäischen Union ? Pulse of Europe,250,300
Berlin,Berlin,2019-04-14,Für ein menschliches Europa (vom 15.03. bis 26.05.2019 ? täglich),10,3
Berlin,Berlin,2019-04-14,Meditation für den inneren und äußeren Frieden (vom 07.04. bis 21.04.2019 ? jeweils So.),20,15
Berlin,Berlin,2019-04-14,Stopp dem Krieg gegen den Donbass,20,25
Berlin,Berlin,2019-04-14,staatenlos.info?Mahnwache für Heimat und Weltfrieden GG 139 GG 146 (vom 01.04. bis 30.06.2019 ? täglich),10,3
Berlin,Berlin,2019-04-14,im Grünen Leben nicht Abzocke Laden (vom 13.04. bis 14.04.2019 ? täglich),5,0
Berlin,Berlin,2019-04-14,Ostern geht mir auf die Eier ? Gegen das Kükenschreddern und Lämmerschlachten,10,4
Berlin,Berlin,2019-04-14,"Palmöl (Zerstörung der Regenwälder, Palmöl Alternativen etc. …",15,0
Berlin,Berlin,2019-04-14,"Klimawandel, Klimapolitik, Schülerdemo",100,27
Berlin,Berlin,2019-04-15,Hartz Gesetze ? Agenda 2010 ?? Aktuelles (vom 07.01. bis 30.12.2019 ? jeweils Mo.),70,0
Berlin,Berlin,2019-04-15,Refugees welcome Nazis Network.com (vom 14.01. bis 17.12.2019 ? jeweils Mo.),50,0
Berlin,Berlin,2019-04-15,"Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China beenden (vom 11.04. bis 10.07.2019 ? jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",5,4
Berlin,Berlin,2019-04-15,"Verfolgung von Falun Gong?Praktizierenden in China sofort beenden (vom 08.04. bis 11.07.2019 ? jeweils Mo.,Mi.,Do.)",5,2
Berlin,Berlin,2019-04-15,"72 Stunden Solidaritaetshungerstreik mit Leyla Gueven und den Hungerstreikenden in der Tuerkei und weltweit (vom 12.04. bis 15.04.2019,Mo.,Fr.,Sa.,So.)",15,0
Berlin,Berlin,2019-04-15,"Mahnwache zur Erinnerung an die Opfer des atomaren Super?Gau im japanischen Fukushima, für den weltweiten Frieden UND soziale Gerechtigkeit (vom 25.03. bis 16.09.2019 ? jeweils Mo.)",20,6
Berlin,Berlin,2019-04-15,Solidarität mit den festgenommen Personen,80,0
Berlin,Berlin,2019-04-15,Mahnwache für Frieden und Menschenrechte (vom 08.04. bis 30.06.2019 ? jeweils Mo.),12,4
Berlin,Berlin,2019-04-15,Für ein menschliches Europa (vom 15.03. bis 26.05.2019 ? täglich),10,2
Berlin,Berlin,2019-04-15,Antikriegsmahnwache (vom 01.04. bis 24.06.2019 ? jeweils Mo.),15,0
Berlin,Berlin,2019-04-15,"Frieden, Freiheit & Gerechtigkeit (vom 07.01. bis 30.12.2019 ? jeweils Mo.)",100,15
Berlin,Berlin,2019-04-15,staatenlos.info?Mahnwache für Heimat und Weltfrieden GG 139 GG 146 (vom 01.04. bis 30.06.2019 ? täglich),10,3
Berlin,Berlin,2019-04-15,Reclaim the streets ? Kultur und öffentlicher Raum für alle!,300,0
Berlin,Berlin,2019-04-15,Klimaprotest von Extinction Rebellion Berlin,400,0
Berlin,Berlin,2019-04-15,Klimaprotest von Extinction Rebellion Berlin,90,0
Berlin,Berlin,2019-04-15,Versammlung Klimaprotest,150,130
Berlin,Berlin,2019-04-15,"Mahnwache, Protest und Information: gegen den falschen Standort BER, für eine umwelt? und gesundheitsverträgliche Verkehrspolitik in Deutschland... (vom 01.04. bis 24.06.2019 ? jeweils Mo.)",70,35
Berlin,Berlin,2019-04-16,"Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China beenden (vom 11.04. bis 10.07.2019 ? jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",5,3
Berlin,Berlin,2019-04-16,Für ein menschliches Europa (vom 15.03. bis 26.05.2019 ? täglich),10,1
Berlin,Berlin,2019-04-16,Abrüsten statt aufrüsten – Ostermarsch 2019,6,0
Berlin,Berlin,2019-04-16,staatenlos.info?Mahnwache für Heimat und Weltfrieden GG 139 GG 146 (vom 01.04. bis 30.06.2019 ? täglich),10,3
Berlin,Berlin,2019-04-16,"Für den langfristigen Erhalt eines pädagogisch hochwertigen, erfolgreichen und sinnvoll gebundenen Ganztagesbetriebes an der Robinsonschule in Berlin Lichtenberg",50,50
Berlin,Berlin,2019-04-16,Wir pfeifen auf Stuttgart 21 (vom 02.04. bis 25.06.2019 ? jeweils Di.),10,4
Berlin,Berlin,2019-04-17,Kundgebung vor Aufsichtsratssitzung Vivantes,100,50
Berlin,Berlin,2019-04-17,Streik im Einzelhandel,80,35
Berlin,Berlin,2019-04-17,Streikkundgebung,15,20
Berlin,Berlin,2019-04-17,"Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China beenden (vom 11.04. bis 10.07.2019 ? jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",5,3
Berlin,Berlin,2019-04-17,"Verfolgung von Falun Gong?Praktizierenden in China sofort beenden (vom 08.04. bis 11.07.2019 ? jeweils Mo.,Mi.,Do.)",5,3
Berlin,Berlin,2019-04-17,Solidarität am internationalen Tag des kleinbäuerlichen Widerstands,80,100
Berlin,Berlin,2019-04-17,Für ein menschliches Europa (vom 15.03. bis 26.05.2019 ? täglich),10,2
Berlin,Berlin,2019-04-17,Antikriegsmahnwache (vom 03.04. bis 26.06.2019 ? jeweils Mi.),15,2
Berlin,Berlin,2019-04-17,Die NATO begeht im ? von der Bundesregierung nicht anerkannten ? Islamischen Emirat Afghanistan Kriegsverbrechen. Wir wollen dagegen demonstrieren.,200,0
Berlin,Berlin,2019-04-17,"Schluss mit der aggressiven Politik der NATO... (vom 10.04. bis 27.06.2019 ? jeweils Mi.,Do.,Fr.)",20,0
Berlin,Berlin,2019-04-17,Merkel muss weg (vom 22.11.2018 bis 21.11.2019 ? jeweils Mi.),50,20
Berlin,Berlin,2019-04-17,Merkel muss weg Mittwoch (vom 09.01. bis 31.12.2019 ? jeweils Mi.),50,20
Berlin,Berlin,2019-04-17,staatenlos.info?Mahnwache für Heimat und Weltfrieden GG 139 GG 146 (vom 01.04. bis 30.06.2019 ? täglich),10,2
Berlin,Berlin,2019-04-17,Video Aktion zur Aufklärung über die Tierindustrie,15,10
Berlin,Berlin,2019-04-17,Tierrechte ins EU?Parlament,5,6
Berlin,Berlin,2019-04-17,Versammlung zum internationalen Tag des kleinbäuerlichen Widerstands,150,70
Berlin,Berlin,2019-04-18,"Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China beenden (vom 11.04. bis 10.07.2019 ? jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",5,3
Berlin,Berlin,2019-04-18,"Verfolgung von Falun Gong?Praktizierenden in China sofort beenden (vom 08.04. bis 11.07.2019 ? jeweils Mo.,Mi.,Do.)",5,2
Berlin,Berlin,2019-04-18,Für die Menschenrechte in Nordkorea (vom 07.02. bis 04.05.2019 ? jeweils Do.),15,4
Berlin,Berlin,2019-04-18,Gegen den Putschversuch des Generals Khalifa Haftar in Tripolis,40,38
Berlin,Berlin,2019-04-18,"Autokorso für Demokratie, für Menschenrechte, für Rechtsstaat in der Türkei",100,80
Berlin,Berlin,2019-04-18,Waffenexporte nach Saudi Arabien. Deutsche Waffen im Jemen. Drohender Militäreinsatz in Lybien,80,20
Berlin,Berlin,2019-04-18,Für ein menschliches Europa (vom 15.03. bis 26.05.2019 ? täglich),10,1
Berlin,Berlin,2019-04-18,"Schluss mit der aggressiven Politik der NATO... (vom 10.04. bis 27.06.2019 ? jeweils Mi.,Do.,Fr.)",20,4
Berlin,Berlin,2019-04-18,Tag der Besetzung. Iran hat am 20.04.1925 Ahwaz militärisch besetzt. Seitdem leidet die arabische Bevölkerung unter der iranischen Unterdrückung....,200,150
Berlin,Berlin,2019-04-18,staatenlos.info?Mahnwache für Heimat und Weltfrieden GG 139 GG 146 (vom 01.04. bis 30.06.2019 ? täglich),10,2
Berlin,Berlin,2019-04-18,Syndikat bleibt! Kiezkultur von Unten verteidigen und erhalten!,50,18
Berlin,Berlin,2019-04-18,Kein Rechtsfriede ohne Grundrechte? kein Rechtsfriede mit Sanktionen,10,7
Berlin,Berlin,2019-04-18,Tierrechte ins EU?Parlament,5,0
Berlin,Berlin,2019-04-19,Aufklärung zum Thema Nakba ? der sog. Katastrophe Palästinas 1948 und Solidarität mit den palästinensischen Gefangenen,150,130
Berlin,Berlin,2019-04-19,"Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China beenden (vom 11.04. bis 10.07.2019 ? jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",5,3
Berlin,Berlin,2019-04-19,Für ein menschliches Europa (vom 15.03. bis 26.05.2019 ? täglich),10,4
Berlin,Berlin,2019-04-19,"Schluss mit der aggressiven Politik der NATO... (vom 10.04. bis 27.06.2019 ? jeweils Mi.,Do.,Fr.)",20,0
Berlin,Berlin,2019-04-19,staatenlos.info?Mahnwache für Heimat und Weltfrieden GG 139 GG 146 (vom 01.04. bis 30.06.2019 ? täglich),10,0
Berlin,Berlin,2019-04-19,Tierrechte ins EU?Parlament,5,2
Berlin,Berlin,2019-04-19,Fridays For Future ? Klimastreik,500,550
Berlin,Berlin,2019-04-19,"Klimaschutz, Mahnwache, FridaysForFuture (vom 05.04. bis 30.06.2019 ? jeweils Fr.)",12,2
Berlin,Berlin,2019-04-20,Streikkundgebung,15,0
Berlin,Berlin,2019-04-20,Streikkundgebung,15,15
Berlin,Berlin,2019-04-20,"Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China beenden (vom 11.04. bis 10.07.2019 ? jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",5,3
Berlin,Berlin,2019-04-20,Bürgerkrieg in Kamerun,50,5
Berlin,Berlin,2019-04-20,Unsere Armee von Libyen unterstützen,30,20
Berlin,Berlin,2019-04-20,Unterstützung der palästinensischen Gefangenen in den israelischen Gefängnissen,100,0
Berlin,Berlin,2019-04-20,Unterstützung der palästinensischen Gefangenen in den israelischen Gefängnissen,100,0
Berlin,Berlin,2019-04-20,Menschenrechtsverletzungen im Iran,50,50
Berlin,Berlin,2019-04-20,Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China beenden. (vom 30.03. bis 30.11.2019 ? jeweils Sa.),15,15
Berlin,Berlin,2019-04-20,Cannabis Day,420,300
Berlin,Berlin,2019-04-20,Welt?Cannabis?Tag: Demonstration für die Rechte der Cannabis?Patienten,420,300
Berlin,Berlin,2019-04-20,"Werte unserer Verfassung, wo sind sie geblieben?",50,60
Berlin,Berlin,2019-04-20,Für ein menschliches Europa (vom 15.03. bis 26.05.2019 ? täglich),10,0
Berlin,Berlin,2019-04-20,Ostermarsch 2019,2500,950
Berlin,Berlin,2019-04-20,Mahnwache: Kein US?Krieg gegen Venezuela (vom 02.03. bis 25.05.2019 ? jeweils Sa.),50,0
Berlin,Berlin,2019-04-20,staatenlos.info?Mahnwache für Heimat und Weltfrieden GG 139 GG 146 (vom 01.04. bis 30.06.2019 ? täglich),10,0
Berlin,Berlin,2019-04-20,Flashmob,50,0
Berlin,Berlin,2019-04-20,Video Aktion zur Aufklärung über die Tierindustrie,15,10
